Unified Name,Unified ID,Unified Publisher Name,Unified Publisher ID,Date,Platform,Category,Downloads (Absolute),Downloads (PoP Growth),Downloads (PoP Growth %),Revenue (Absolute),Revenue (PoP Growth),Revenue (PoP Growth %),DAU (Absolute),DAU (PoP Growth),DAU (PoP Growth %),Game Genre,Game Sub-genre,Earliest Release Date,All Time Downloads (US),All Time Downloads (WW),All Time Revenue (US),All Time Revenue (WW),Advertised on Any Network
SUV Jeep Game 4x4 Jeep Driving,6680b0224a92590e2c9f97bd,Simulator Hub 2022,62951459dbe27a268e11a7f6,2025-12-01,Unified,Games,336954,69970,0.262076,0.0,0.0,,508069.0,52650.0,0.115608,Simulation,Driving / Flight Simulator,2024/07/09,25870,7546319,$0,$0,
Color Clash,65a74c0797cd670cb69d7e66,Voodoo,59bad4eb63f2dc0d0b9689e1,2025-12-01,Unified,Games,331991,54769,0.197564,40962.7,3414.25,0.090929,575679.0,-21051.0,-0.035277,Strategy,Real-Time Strategy,2023/12/21,3211898,30046948,$1479181,$3237227,Active
City Bus Simulator Bus Driving,671ef702d025e1111be3d37b,NextGen Games 2022,62ec1e7f793c0401ff06d3c0,2025-12-01,Unified,Games,324215,133465,0.699685,0.0,0.0,,247460.0,70952.0,0.401976,Simulation,Driving / Flight Simulator,2024/10/29,19076,3127451,$0,$26,
Dino Transform Robot Games,5ff7b5f17e77545de83a3430,Robot Life Games,5d40fb6d06f08f5b5914a23d,2025-12-01,Unified,Games,320854,25840,0.087589,0.0,0.0,,338297.0,10694.0,0.032643,Action,Action Sandbox,2021/02/15,568760,25636132,$0,$81,Inactive (< last 28 Days)
Archer Assassin Shooting Game,6416692584141018505ed6ea,Team AS Studio,63b4d12233800165bb0c891b,2025-12-01,Unified,Games,295034,17597,0.063427,298.38,170.3,1.329638,493148.0,23058.0,0.04905,Shooter,FPS / 3PS,2023/03/29,278339,14009603,$0,$3277,
Magic War: Defense,6823f55034edf4173c8e262c,K3GAMES,641bcf6205e51255acf31c7f,2025-12-01,Unified,Games,289734,-88091,-0.233153,60799.63,-15359.29,-0.201674,93105.0,-30461.0,-0.246516,Strategy,Tower Defense,2025/06/11,141176,10433316,$287245,$1227978,Active
TopHeroes,63bd1e79e36abf4ca724dad2,RiverGame,65577e0f8196ff7d020b01ed,2025-12-01,Unified,Games,276683,50511,0.22333,4398328.83,-207209.11,-0.044991,709645.0,76045.0,0.120021,Strategy,4X Strategy,2024/01/14,4109427,27704755,$109269548,$356058752,Active
West Game II,68cb44f13dfd3c6b306b5b9e,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-01,Unified,Games,273875,45068,0.196969,329906.39,-8884.25,-0.026223,121806.0,9016.0,0.079936,Strategy,4X Strategy,2025/09/14,611452,4529712,$2079792,$4699376,Active
Idle Egg Factory,60e95ad10fb4c231228f0dd9,Solid Games,562956873f07e28dd1025c97,2025-12-01,Unified,Games,272703,19330,0.076291,898.12,327.13,0.572917,183681.0,-9983.0,-0.051548,Simulation,Idler,2021/07/05,7307810,65510135,$446459,$807260,Active
Gangster Crime City Mafia Game,6827e446d1a6d2693cb4ec57,Games Carrier,63bcf8e983433413e2091fc3,2025-12-01,Unified,Games,271636,97911,0.563598,0.0,0.0,,91211.0,31983.0,0.539998,Action,Action Sandbox,2025/07/01,3362,2145160,$0,$0,
State Connect: Traffic Control,613d89635f790b3e3a3081ec,Azur Interactive Games,592cc9f811f9436cc900106f,2025-12-01,Unified,Games,266137,8674,0.03369,23962.92,-1840.58,-0.071331,196456.0,28433.0,0.169221,Strategy,Real-Time Strategy,2021/09/09,6827857,39069841,$1366260,$2402679,Active
Arena of Valor,61a54e681800977bed4c561d,Sea,56180ad702ac645be5000013,2025-12-01,Unified,Games,254222,28480,0.126162,778281.13,74562.97,0.105956,12600261.0,-287766.0,-0.022328,Strategy,MOBA,2016/10/12,3891182,288030316,$16437562,$696083549,Inactive (< last 28 Days)
We Are Warriors!,6485263131a16d10d6a1456d,Lessmore,6335ef0e3022587447e2fa63,2025-12-01,Unified,Games,253276,49239,0.241324,159981.71,-28351.09,-0.150537,513001.0,-14982.0,-0.028376,Strategy,Real-Time Strategy,2023/09/29,7223497,44404032,$9456399,$22462380,Active
セルサバイバー - ディフェンスゲーム,68498ade43283a19eb2c5a85,Yelo Hood,63797dd69fbbdf0e75e5e3c0,2025-12-01,Unified,Games,252072,2193,0.008776,554954.06,113369.03,0.256732,444254.0,17440.0,0.040861,Strategy,Tower Defense,2025/06/10,856226,7196980,$886908,$7529634,Active
Fate War,68411dcfc0b33b442b5f2320,IGG,560c460b8ac3506439006e05,2025-12-01,Unified,Games,240894,96319,0.666222,267335.46,-17109.52,-0.060151,120622.0,25696.0,0.270695,Strategy,4X Strategy,2025/08/01,597169,4620867,$2380958,$6785537,Active
War Inc: Rising,675e2dd6e2b9bd3c5da8a5a1,Fastone Games,5b088b7bb0f71c6db6803ee9,2025-12-01,Unified,Games,233375,19870,0.093066,213502.12,17438.28,0.088942,131772.0,12786.0,0.107458,Strategy,Real-Time Strategy,2024/11/03,559626,3319870,$1257986,$3356564,Active
Transport Tycoon Empire: City,614d6b023bd6b5758c43f36d,Alda Games,5604b9f28ac350172202a696,2025-12-01,Unified,Games,232105,-44939,-0.162209,21467.84,-302.11,-0.013877,221615.0,27797.0,0.143418,Simulation,Tycoon / Crafting,2022/03/28,1016432,39504558,$1300199,$5300552,Inactive (< last 28 Days)
Age of Apes,5de310bf5c6ace5b5d91ae50,Tap4Fun,561dd117dc0be5be490001a6,2025-12-01,Unified,Games,216923,4102,0.019274,160189.19,-33005.58,-0.170841,130093.0,10149.0,0.084614,Strategy,4X Strategy,2019/11/27,7981068,83212032,$47458986,$89762348,Active
퍼즐 앤 카오스,62de0c3b6b819258d7a14d9a,37 Interactive Entertainment,606b8039eafbc63739a8b85b,2025-12-01,Unified,Games,209800,3879,0.018837,1140715.6,-138490.3,-0.108263,362897.0,21763.0,0.063796,RPG,Puzzle RPG,2023/09/05,3246168,17072007,$54126528,$100311530,Active
Woodoku - Wood Block Puzzle,5e634f50c1ee625bdf8d5cce,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-01,Unified,Games,208661,44383,0.27017,0.65,0.45,2.25,1981329.0,-50686.0,-0.024944,Puzzle,Block,2020/03/03,33228111,167595384,$47961,$169345,Active
Modern Commando Strike Mission,6174c331c8f173605d713bc3,GameDuo+,5f164b4a8ff06201fbfa2341,2025-12-01,Unified,Games,206342,-46075,-0.182535,0.0,0.0,,268479.0,-27502.0,-0.092918,Shooter,Battle Royale,2021/12/15,358594,25771368,$0,$29,
Woodoku Blast,66fe09c1fdd8d88ac9c9ad6a,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-01,Unified,Games,200528,-539,-0.002681,0.0,0.0,,609476.0,26060.0,0.044668,Puzzle,Block,2024/10/02,3032704,15521583,$0,$0,Active
Lands of Jail,66ea6074d5bd69b363a04011,IYAGAMES,5de97ca05c6ace45d33e25f8,2025-12-01,Unified,Games,196156,-6604,-0.032571,1957248.74,-139763.34,-0.066649,648415.0,-9182.0,-0.013963,Strategy,4X Strategy,2025/03/10,2068552,14460403,$21325139,$71158796,Active
MA 3 – President Simulator,68a7b8d5df3903319ab9e64e,Oxiwyle,58266fdf7556e527c90026cd,2025-12-01,Unified,Games,194333,-21094,-0.097917,11078.39,473.4,0.044639,53856.0,12510.0,0.302569,Strategy,Other Strategy,2025/11/17,25864,1265907,$12914,$138311,
Gangster Crime Mafia City Sim,67c3ae70cfddac12b4ccad17,GamePace,5ca2aef130d67a40756178cc,2025-12-01,Unified,Games,189052,-158,-0.000835,0.0,0.0,,76326.0,-1359.0,-0.017494,Action,Action Sandbox,2025/03/28,77030,9673760,$0,$0,
Nightmare Puzzles: The Unknown,67539fff55d1a2e01605b984,Onesoft,5b6de3cab80f52168dc0abc3,2025-12-01,Unified,Games,188107,-34491,-0.154947,1385.36,-118.71,-0.078926,461232.0,-11790.0,-0.024925,Puzzle,Riddle,2024/12/04,1634878,25388485,$6568,$86325,Active
Bakery Supermart Simulator,67261b29d025e1c3a226e025,Big Glock Studio,632d4a3fb3ae274301d2f8d4,2025-12-01,Unified,Games,184616,3708,0.020497,900.84,53.64,0.063314,401618.0,-5059.0,-0.01244,Simulation,Simulator,2024/12/03,131125,12365085,$10490,$57625,
Stick Hero: Tower Defense,6309aca3d14df26d050cb6f3,Unicorn Studio Official,67bcc6ba5a8ac09f5a6d399c,2025-12-01,Unified,Games,183491,36168,0.245501,129.0,-35.06,-0.213702,143294.0,-16621.0,-0.103936,Strategy,Tower Defense,2022/08/25,8054947,95266808,$10620,$46451,Inactive (< last 28 Days)
High Seas Hero,6723f294023af58a63f3ff06,Century Games,620d3b8db3ae27635539cde2,2025-12-01,Unified,Games,182368,31336,0.207479,394332.46,11388.87,0.02974,110387.0,9541.0,0.09461,RPG,Idle RPG,2024/10/31,1922947,6169066,$9958829,$16083394,Active
My Jail Escape Plan,68d609435ba2f63eb5e9f8ce,GamePark,5d07e9cb5a46f077f3428a7a,2025-12-01,Unified,Games,182349,34623,0.234373,121.15,8.9,0.079287,43485.0,8924.0,0.25821,Simulation,Simulator,2025/10/04,79469,2622051,$0,$966,Active
Foundation: Galactic Frontier,68702aaeb9de50fc5fc2b7da,FunPlus,59965786a2549537afccb3f2,2025-12-01,Unified,Games,177938,33693,0.233582,1091200.79,-20193.65,-0.01817,31829.0,3243.0,0.113447,Strategy,4X Strategy,2025/04/22,593925,3594215,$6851359,$16460467,Active
Indian Driving Gangster Sim 3D,673315a04a679b425baba5aa,Famous Good Games,66e31c0243283a7eb9462674,2025-12-01,Unified,Games,176059,13336,0.081955,0.0,0.0,,485314.0,-19264.0,-0.038178,Action,Action Sandbox,2024/12/18,158131,19154616,$0,$0,Inactive (< last 28 Days)
Silent Castle: Survive,6423dcee2932e814363cd1f2,Harvest Star Game,66b6dc7c328df0d3d1900981,2025-12-01,Unified,Games,172942,32214,0.22891,16650.07,-1752.54,-0.095233,549233.0,11286.0,0.02098,Strategy,Tower Defense,2022/07/29,2854199,23143314,$1159909,$2440255,Active
TFT: Teamfight Tactics,5da67c09a546ab1edeb6c50d,Tencent,5614b2f53f07e2077c000059,2025-12-01,Unified,Games,170798,78689,0.854303,1284544.8,1053692.2,4.564351,1752675.0,490701.0,0.388836,Strategy,Auto Chess,2020/03/16,5029160,44665311,$21201315,$158444301,Inactive (< last 28 Days)
Car Games: Advance Car Parking,5ce22d998ffd681ce82abcc3,Broken Diamond,58701ff01688420577030c93,2025-12-01,Unified,Games,168385,6180,0.0381,22.66,14.33,1.720288,247164.0,-35417.0,-0.125334,Simulation,Driving / Flight Simulator,2018/07/26,1300215,175829128,$590,$6050,
Gangster Game Crime City 3D,65acc4b7bca872509d9c26a8,Outplay Games,65812adfe47cb16d750fc2dc,2025-12-01,Unified,Games,166559,1740,0.010557,0.0,0.0,,55315.0,2229.0,0.041988,Action,Action Sandbox,2024/10/16,1932,2382692,$0,$0,
Rise of Kingdoms,5ac2bdddcfc03208313848db,Lilith Games,59418862660953716600e6f7,2025-12-01,Unified,Games,165958,10108,0.064857,2324565.33,-483010.57,-0.172038,585964.0,2569.0,0.004404,Strategy,4X Strategy,2018/04/02,17746192,134803799,$716567648,$2351036514,Active
Cake Maker: Cooking Cake Games,64c9b5f129212461895e37e6,Fried Chicken Games,6082b2a8ad211e1bc2816a84,2025-12-01,Unified,Games,163047,-8002,-0.046782,6.19,-4.45,-0.418233,106924.0,-13178.0,-0.109723,Simulation,Simulator,2024/06/11,177426,21282684,$0,$6152,Active
Online Soccer Manager (OSM),53783491830f782dbe0001e5,Miniclip,65670b56ad4adb650837a435,2025-12-01,Unified,Games,161808,64047,0.655139,176841.3,-28939.14,-0.140631,1249822.0,37189.0,0.030668,Sports,Sports Manager,2010/11/06,1968501,90676008,$3416725,$84514908,Active
Idle Office Tycoon-Money game,6257ea0feb14d572b881101f,Warrior Game,6268480d0be28608f7a0f046,2025-12-01,Unified,Games,158022,-19024,-0.107452,42601.25,-7924.08,-0.156834,175414.0,-9105.0,-0.049345,Simulation,Idler,2022/03/04,5742682,63251177,$15375926,$36762857,Active
マフィア・シティ-極道風雲,58bcde8f0211a6f6ab000570,Yotta Games,63dd5b041eadb647cba7a4f6,2025-12-01,Unified,Games,154596,3691,0.024459,763385.3,-106277.68,-0.122206,79719.0,5168.0,0.069322,Strategy,4X Strategy,2016/11/11,19366105,165849513,$317361105,$1256060522,Active
F1 Clash - Official 2025 Game,5c1c3dd9eba37917db5bf788,Modern Times Group,560c791e8ac350643902d70a,2025-12-01,Unified,Games,154560,3935,0.026124,443598.12,-229349.95,-0.340814,299191.0,3196.0,0.010797,Sports,Sports Manager,2018/12/14,2897148,40157757,$20292941,$122882332,Active
Mech Arena - Shooting Game,5c37de43249f1f49b2d0115b,Modern Times Group,560c791e8ac350643902d70a,2025-12-01,Unified,Games,154510,2032,0.013327,384993.2,34058.25,0.09705,488616.0,-8258.0,-0.01662,Shooter,Vehicular Shooter,2019/01/08,7793119,59739070,$59189602,$119506360,Active
Top War: Battle Game,5cc98b703ea98357b8ed3ce0,RiverGame,65577e0f8196ff7d020b01ed,2025-12-01,Unified,Games,151439,19468,0.147517,1533736.79,-48464.47,-0.030631,162603.0,-5897.0,-0.034997,Strategy,4X Strategy,2019/05/29,18990761,109631580,$420250288,$1018001884,Active
Riot Mobile,56d6718bf70081695900008d,Tencent,5614b2f53f07e2077c000059,2025-12-01,Unified,Games,146446,7781,0.056114,0.0,0.0,,317116.0,24627.0,0.084198,,,2016/02/23,3294935,29879969,$0,$0,
SpongeBob: Krusty Cook-Off,5dc3b30d6ac0a55dc8471e7d,Tilting Point,5a7b6504b39ede16a53fc25b,2025-12-01,Unified,Games,145921,-5405,-0.035718,10229.03,-72.94,-0.00708,113143.0,16539.0,0.171204,Simulation,Time Management,2019/11/12,14816230,91638030,$12529707,$17104654,Active
Raid Rush: Tower Defense TD,63a153348066e10644ae2342,Panteon,55f891518ac350426b02e64a,2025-12-01,Unified,Games,140664,26179,0.228668,463156.32,-6820.7,-0.014513,302879.0,17016.0,0.059525,Strategy,Tower Defense,2022/12/16,2093628,11202960,$18768643,$37359163,Active
Age of Origins:Tower Defense,5ba1a19def71a76da561ca41,Camel Games,61d52c24722e287c758cce58,2025-12-01,Unified,Games,138828,17058,0.140084,2859541.6,-22006.49,-0.007637,264966.0,1231.0,0.004668,Strategy,4X Strategy,2018/09/21,14089495,101251729,$498072032,$1216906319,Active
Invasion: Aerial Warfare,55c5340502ac64f9c0002f2d,Tap4Fun,561dd117dc0be5be490001a6,2025-12-01,Unified,Games,136541,5656,0.043214,67549.46,-1041.19,-0.01518,125609.0,2904.0,0.023667,Strategy,4X Strategy,2014/11/30,6511089,86404542,$101558199,$250792444,Inactive (< last 28 Days)
Fridge Horror Game,64ad168bc9c8440f42f5c928,Tokyo Communications Group,5b055f0fe94e9b53cee0e5c3,2025-12-01,Unified,Games,135452,-4051,-0.029039,0.0,0.0,,68200.0,-6685.0,-0.08927,Puzzle,Hidden Objects,2023/07/04,1428700,8804759,$0,$0,Active
Puzzles & Survival,5f378fe871feeb730dbbc0fb,37 Interactive Entertainment,606b8039eafbc63739a8b85b,2025-12-01,Unified,Games,134651,-37608,-0.218322,3060973.72,-472597.26,-0.133745,364393.0,20654.0,0.060086,Strategy,4X Strategy,2020/08/21,15231683,69124448,$547087216,$1302593695,Active
Gangster Mafia City Crime 3D,689c5f1227e2c1242a6bde03,Gaming Switch,61c163d7647c9b43f3963d22,2025-12-01,Unified,Games,134599,-109924,-0.449545,0.0,0.0,,53317.0,-17445.0,-0.246531,Action,Action Sandbox,2025/11/10,7393,1650456,$0,$0,
Rope Gangster Crime City,64a3aee50692e87fcc51c2c0,Round Square Games,616b7ba0725da26d3273e52e,2025-12-01,Unified,Games,133351,12519,0.103607,0.0,0.0,,601599.0,-15248.0,-0.024719,Action,Action Sandbox,2023/10/06,221196,22651244,$0,$0,
