Unified Name,Unified ID,Unified Publisher Name,Unified Publisher ID,Date,Platform,Category,Downloads (Absolute),Downloads (PoP Growth),Downloads (PoP Growth %),Revenue (Absolute),Revenue (PoP Growth),Revenue (PoP Growth %),DAU (Absolute),DAU (PoP Growth),DAU (PoP Growth %),Game Genre,Game Sub-genre,Earliest Release Date,All Time Downloads (US),All Time Downloads (WW),All Time Revenue (US),All Time Revenue (WW),Advertised on Any Network
Resident Evil Survival Unit,686fdb56b1430f9d12eda7a5,Sony,5628902202ac648b280004e7,2025-12-08,Unified,Games,426572,-134490,-0.239706,633688.73,-130755.51,-0.171046,187216.0,-53302.0,-0.221613,Strategy,4X Strategy,2025/09/01,577300,4536695,$2073110,$6417883,Active
Western Survival Shooting Game,65af90e59252ed5e739b38d3,Team AS Studio,63b4d12233800165bb0c891b,2025-12-08,Unified,Games,383972,-8522,-0.021712,616.7,-40.33,-0.061382,263087.0,-17155.0,-0.061215,Shooter,Sniper,2024/05/14,419979,16802994,$7820,$28435,Inactive (< last 28 Days)
Lords Mobile: Kingdom Wars,567a0aee0f1225ea0e006fe9,IGG,560c460b8ac3506439006e05,2025-12-08,Unified,Games,382788,-8588,-0.021943,1346712.26,131002.26,0.107758,737278.0,1408.0,0.001913,Strategy,4X Strategy,2015/12/22,33871472,554056039,$667517413,$2330166364,Active
That’s My Seat – Logic Puzzle,669ec9f39db8fb0db1dc07ac,Rooftop Game,672ba43be567d62889926e64,2025-12-08,Unified,Games,377445,-39978,-0.095773,92155.28,433.47,0.004726,285471.0,-12039.0,-0.040466,Puzzle,Riddle,2024/07/22,5459353,22521134,$2813812,$4855238,Active
Pokémon GO,577c9fa40211a6cf30000056,Scopely,560c44e48ac3506439005117,2025-12-08,Unified,Games,362910,-38398,-0.095682,7150909.61,-3441800.81,-0.324922,11434108.0,87008.0,0.007668,Geolocation,Geolocation,2016/04/25,143018288,799086480,$2422540544,$6100486656,Active
State.io — Conquer the World,5fcaf8ace9bbdb401d914cb5,Azur Interactive Games,592cc9f811f9436cc900106f,2025-12-08,Unified,Games,362738,1835,0.005084,8583.5,-0.9,-0.000105,421049.0,25755.0,0.065154,Arcade,.io,2020/11/27,13770207,118937308,$250697,$1274701,Active
Evony,5869720d0211a6180f000ebc,Top Games,572320e50211a60b210000aa,2025-12-08,Unified,Games,356430,-35103,-0.089655,6874433.32,1611391.28,0.306171,409035.0,15762.0,0.040079,Strategy,4X Strategy,2016/04/26,37507092,255736171,$1017538752,$1730410214,Active
Dino Transform Robot Games,5ff7b5f17e77545de83a3430,Robot Life Games,5d40fb6d06f08f5b5914a23d,2025-12-08,Unified,Games,355195,34341,0.10703,0.0,0.0,,345759.0,7462.0,0.022058,Action,Action Sandbox,2021/02/15,568760,25636132,$0,$81,Inactive (< last 28 Days)
Haunted Dorm,621325f8f8bf81450bc4b934,Mihuan,67b60e90c5ca6141637c2af1,2025-12-08,Unified,Games,352537,-24526,-0.065045,420.39,-201.92,-0.324469,793498.0,-162089.0,-0.169622,Strategy,Tower Defense,2022/02/18,308167,52243385,$698,$74717,Active
Magic War: Defense,6823f55034edf4173c8e262c,K3GAMES,641bcf6205e51255acf31c7f,2025-12-08,Unified,Games,331399,41665,0.143804,64754.79,3955.16,0.065052,89317.0,-3788.0,-0.040685,Strategy,Tower Defense,2025/06/11,141176,10433316,$287245,$1227978,Active
Archer Assassin Shooting Game,6416692584141018505ed6ea,Team AS Studio,63b4d12233800165bb0c891b,2025-12-08,Unified,Games,327908,32874,0.111424,234.03,-64.35,-0.215665,506746.0,13598.0,0.027574,Shooter,FPS / 3PS,2023/03/29,278339,14009603,$0,$3277,
TopHeroes,63bd1e79e36abf4ca724dad2,RiverGame,65577e0f8196ff7d020b01ed,2025-12-08,Unified,Games,321355,44672,0.161456,4088719.05,-309609.78,-0.070393,724374.0,14729.0,0.020755,Strategy,4X Strategy,2024/01/14,4109427,27704755,$109269548,$356058752,Active
Car Driving School : Car Games,5d6496590db22b456d336636,Spark Game Studios,5cd5cf376aec9c32572db998,2025-12-08,Unified,Games,320372,-26709,-0.076953,19.14,9.85,1.06028,225138.0,3395.0,0.015311,Simulation,Driving / Flight Simulator,2019/09/16,1700716,139351744,$9416,$58691,
SUV Jeep Game 4x4 Jeep Driving,6680b0224a92590e2c9f97bd,Simulator Hub 2022,62951459dbe27a268e11a7f6,2025-12-08,Unified,Games,312008,-24946,-0.074034,0.0,0.0,,529900.0,21831.0,0.042969,Simulation,Driving / Flight Simulator,2024/07/09,25870,7546319,$0,$0,
Color Clash,65a74c0797cd670cb69d7e66,Voodoo,59bad4eb63f2dc0d0b9689e1,2025-12-08,Unified,Games,308853,-23138,-0.069695,39533.12,-1429.58,-0.0349,603971.0,28292.0,0.049145,Strategy,Real-Time Strategy,2023/12/21,3211898,30046948,$1479181,$3237227,Active
We Are Warriors!,6485263131a16d10d6a1456d,Lessmore,6335ef0e3022587447e2fa63,2025-12-08,Unified,Games,302885,49609,0.195869,183104.3,23122.59,0.144533,561049.0,48048.0,0.093661,Strategy,Real-Time Strategy,2023/09/29,7223497,44404032,$9456399,$22462380,Active
Office Life!,67492a61497f11163d71cd40,Supercent,60c922dc49b48258e3a558c8,2025-12-08,Unified,Games,301584,-48623,-0.138841,3480.12,-171.95,-0.047083,169463.0,-24961.0,-0.128384,Simulation,Idler,2024/11/24,635212,10136180,$21120,$117644,Active
West Game II,68cb44f13dfd3c6b306b5b9e,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-08,Unified,Games,291601,17726,0.064723,303711.16,-26195.23,-0.079402,131979.0,10173.0,0.083518,Strategy,4X Strategy,2025/09/14,611452,4529712,$2079792,$4699376,Active
Arena of Valor,61a54e681800977bed4c561d,Sea,56180ad702ac645be5000013,2025-12-08,Unified,Games,286473,32251,0.126862,549839.76,-228441.37,-0.29352,12302106.0,-298155.0,-0.023663,Strategy,MOBA,2016/10/12,3891182,288030316,$16437562,$696083549,Inactive (< last 28 Days)
Foundation: Galactic Frontier,68702aaeb9de50fc5fc2b7da,FunPlus,59965786a2549537afccb3f2,2025-12-08,Unified,Games,262431,84493,0.474845,1148684.76,57483.97,0.05268,37210.0,5381.0,0.16906,Strategy,4X Strategy,2025/04/22,593925,3594215,$6851359,$16460467,Active
Warpath: Ace Shooter,5f64385428bb87713255c25e,Lilith Games,59418862660953716600e6f7,2025-12-08,Unified,Games,258680,126870,0.962522,705410.56,-28335.7,-0.038618,257200.0,39542.0,0.18167,Strategy,4X Strategy,2020/09/16,6107242,44685400,$109743784,$314031795,Active
State Connect: Traffic Control,613d89635f790b3e3a3081ec,Azur Interactive Games,592cc9f811f9436cc900106f,2025-12-08,Unified,Games,258475,-7662,-0.02879,22833.43,-1129.49,-0.047135,198150.0,1694.0,0.008623,Strategy,Real-Time Strategy,2021/09/09,6827857,39069841,$1366260,$2402679,Active
Idle Egg Factory,60e95ad10fb4c231228f0dd9,Solid Games,562956873f07e28dd1025c97,2025-12-08,Unified,Games,240657,-32046,-0.117512,1363.58,465.46,0.51826,210201.0,26520.0,0.144381,Simulation,Idler,2021/07/05,7307810,65510135,$446459,$807260,Active
Woodoku Blast,66fe09c1fdd8d88ac9c9ad6a,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-08,Unified,Games,233936,33408,0.1666,0.0,0.0,,570224.0,-39252.0,-0.064403,Puzzle,Block,2024/10/02,3032704,15521583,$0,$0,Active
Gangster Crime City Mafia Game,6827e446d1a6d2693cb4ec57,Games Carrier,63bcf8e983433413e2091fc3,2025-12-08,Unified,Games,222893,-48743,-0.179442,0.0,0.0,,86299.0,-4912.0,-0.053853,Action,Action Sandbox,2025/07/01,3362,2145160,$0,$0,
Top War: Battle Game,5cc98b703ea98357b8ed3ce0,RiverGame,65577e0f8196ff7d020b01ed,2025-12-08,Unified,Games,219373,67934,0.44859,1504562.53,-29174.26,-0.019022,179826.0,17223.0,0.105921,Strategy,4X Strategy,2019/05/29,18990761,109631580,$420250288,$1018001884,Active
セルサバイバー - ディフェンスゲーム,68498ade43283a19eb2c5a85,Yelo Hood,63797dd69fbbdf0e75e5e3c0,2025-12-08,Unified,Games,218909,-33163,-0.131562,527130.75,-27823.31,-0.050136,465533.0,21279.0,0.047898,Strategy,Tower Defense,2025/06/10,856226,7196980,$886908,$7529634,Active
TFT: Teamfight Tactics,5da67c09a546ab1edeb6c50d,Tencent,5614b2f53f07e2077c000059,2025-12-08,Unified,Games,215063,44265,0.259166,1301218.03,16673.23,0.01298,2072425.0,319750.0,0.182435,Strategy,Auto Chess,2020/03/16,5029160,44665311,$21201315,$158444301,Inactive (< last 28 Days)
War Inc: Rising,675e2dd6e2b9bd3c5da8a5a1,Fastone Games,5b088b7bb0f71c6db6803ee9,2025-12-08,Unified,Games,213387,-19988,-0.085648,228307.72,14805.6,0.069346,131424.0,-348.0,-0.002641,Strategy,Real-Time Strategy,2024/11/03,559626,3319870,$1257986,$3356564,Active
Transport Tycoon Empire: City,614d6b023bd6b5758c43f36d,Alda Games,5604b9f28ac350172202a696,2025-12-08,Unified,Games,212685,-19420,-0.083669,22730.53,1262.69,0.058818,221322.0,-293.0,-0.001322,Simulation,Tycoon / Crafting,2022/03/28,1016432,39504558,$1300199,$5300552,Inactive (< last 28 Days)
Fate War,68411dcfc0b33b442b5f2320,IGG,560c460b8ac3506439006e05,2025-12-08,Unified,Games,210092,-30802,-0.127865,271439.17,4103.71,0.01535,117947.0,-2675.0,-0.022177,Strategy,4X Strategy,2025/08/01,597169,4620867,$2380958,$6785537,Active
Age of Apes,5de310bf5c6ace5b5d91ae50,Tap4Fun,561dd117dc0be5be490001a6,2025-12-08,Unified,Games,200766,-16157,-0.074483,145514.94,-14674.25,-0.091606,123282.0,-6811.0,-0.052355,Strategy,4X Strategy,2019/11/27,7981068,83212032,$47458986,$89762348,Active
My Jail Escape Plan,68d609435ba2f63eb5e9f8ce,GamePark,5d07e9cb5a46f077f3428a7a,2025-12-08,Unified,Games,198005,15656,0.085857,66.53,-54.62,-0.450846,44401.0,916.0,0.021065,Simulation,Simulator,2025/10/04,79469,2622051,$0,$966,Active
F1 Clash - Official 2025 Game,5c1c3dd9eba37917db5bf788,Modern Times Group,560c791e8ac350643902d70a,2025-12-08,Unified,Games,197485,42925,0.277724,345286.47,-98311.65,-0.221623,298124.0,-1067.0,-0.003566,Sports,Sports Manager,2018/12/14,2897148,40157757,$20292941,$122882332,Active
Gangster Crime Mafia City Sim,67c3ae70cfddac12b4ccad17,GamePace,5ca2aef130d67a40756178cc,2025-12-08,Unified,Games,197375,8323,0.044025,0.0,0.0,,75971.0,-355.0,-0.004651,Action,Action Sandbox,2025/03/28,77030,9673760,$0,$0,
Nightmare Puzzles: The Unknown,67539fff55d1a2e01605b984,Onesoft,5b6de3cab80f52168dc0abc3,2025-12-08,Unified,Games,196851,8744,0.046484,1625.74,240.38,0.173514,442976.0,-18256.0,-0.039581,Puzzle,Riddle,2024/12/04,1634878,25388485,$6568,$86325,Active
퍼즐 앤 카오스,62de0c3b6b819258d7a14d9a,37 Interactive Entertainment,606b8039eafbc63739a8b85b,2025-12-08,Unified,Games,195533,-14267,-0.068003,1156185.64,15470.04,0.013562,385641.0,22744.0,0.062673,RPG,Puzzle RPG,2023/09/05,3246168,17072007,$54126528,$100311530,Active
Rise of Kingdoms,5ac2bdddcfc03208313848db,Lilith Games,59418862660953716600e6f7,2025-12-08,Unified,Games,188406,22448,0.135263,1974635.83,-349929.5,-0.150535,571466.0,-14498.0,-0.024742,Strategy,4X Strategy,2018/04/02,17746192,134803799,$716567648,$2351036514,Active
Car Games: Advance Car Parking,5ce22d998ffd681ce82abcc3,Broken Diamond,58701ff01688420577030c93,2025-12-08,Unified,Games,187690,19305,0.114648,0.0,-22.66,-1.0,223826.0,-23338.0,-0.094423,Simulation,Driving / Flight Simulator,2018/07/26,1300215,175829128,$590,$6050,
Woodoku - Wood Block Puzzle,5e634f50c1ee625bdf8d5cce,Tripledot Studios,5a63fb6f68c90d39d2db5430,2025-12-08,Unified,Games,182476,-26185,-0.125491,0.4,-0.25,-0.384615,2107402.0,126073.0,0.063631,Puzzle,Block,2020/03/03,33228111,167595384,$47961,$169345,Active
Rope Gangster Crime City,64a3aee50692e87fcc51c2c0,Round Square Games,616b7ba0725da26d3273e52e,2025-12-08,Unified,Games,177233,43882,0.329071,0.0,0.0,,635432.0,33833.0,0.056238,Action,Action Sandbox,2023/10/06,221196,22651244,$0,$0,
Cake Maker: Cooking Cake Games,64c9b5f129212461895e37e6,Fried Chicken Games,6082b2a8ad211e1bc2816a84,2025-12-08,Unified,Games,175629,12582,0.077168,1.78,-4.41,-0.712439,109518.0,2594.0,0.02426,Simulation,Simulator,2024/06/11,177426,21282684,$0,$6152,Active
Viking Rise,637b0dc7863b79516a758a69,IGG,560c460b8ac3506439006e05,2025-12-08,Unified,Games,175436,62176,0.548967,364245.73,-94349.17,-0.205735,316043.0,12016.0,0.039523,Strategy,4X Strategy,2022/12/22,3149730,47174841,$21990403,$95222252,Active
Bakery Supermart Simulator,67261b29d025e1c3a226e025,Big Glock Studio,632d4a3fb3ae274301d2f8d4,2025-12-08,Unified,Games,174338,-10278,-0.055672,809.83,-91.01,-0.101028,408068.0,6450.0,0.01606,Simulation,Simulator,2024/12/03,131125,12365085,$10490,$57625,
City Bus Simulator Bus Driving,671ef702d025e1111be3d37b,NextGen Games 2022,62ec1e7f793c0401ff06d3c0,2025-12-08,Unified,Games,172444,-151771,-0.468118,0.0,0.0,,239677.0,-7783.0,-0.031452,Simulation,Driving / Flight Simulator,2024/10/29,19076,3127451,$0,$26,
Quần Anh Phong Hoa Lục - Vplay,6896aa52e999cbcc58da929a,Vietnam Interactive Television,55f8921d8ac350426b0318d4,2025-12-08,Unified,Games,170548,159938,15.07427,13175.7,-176.68,-0.013232,50832.0,33856.0,1.994345,RPG,Idle RPG,2025/08/18,2085,1330007,$140401,$438783,Active
Palmon: Survival,672de7ae9f58310807db1d1a,Lilith Games,59418862660953716600e6f7,2025-12-08,Unified,Games,168256,51892,0.445945,857832.38,45600.7,0.056142,98223.0,3596.0,0.038002,Simulation,Tycoon / Crafting,2024/12/27,1458891,6234052,$13432275,$28212999,Active
Stick Hero: Tower Defense,6309aca3d14df26d050cb6f3,Unicorn Studio Official,67bcc6ba5a8ac09f5a6d399c,2025-12-08,Unified,Games,165169,-18322,-0.099852,87.92,-41.08,-0.31845,133401.0,-9893.0,-0.06904,Strategy,Tower Defense,2022/08/25,8054947,95266808,$10620,$46451,Inactive (< last 28 Days)
マフィア・シティ-極道風雲,58bcde8f0211a6f6ab000570,Yotta Games,63dd5b041eadb647cba7a4f6,2025-12-08,Unified,Games,161946,7350,0.047543,918048.87,154663.57,0.202602,84725.0,5006.0,0.062796,Strategy,4X Strategy,2016/11/11,19366105,165849513,$317361105,$1256060522,Active
Mech Arena - Shooting Game,5c37de43249f1f49b2d0115b,Modern Times Group,560c791e8ac350643902d70a,2025-12-08,Unified,Games,160895,6385,0.041324,371223.42,-13769.78,-0.035766,512975.0,24359.0,0.049853,Shooter,Vehicular Shooter,2019/01/08,7793119,59739070,$59189602,$119506360,Active
The Battle Cats,55d20e4302ac64ee730001ff,PONOS,55fca60b8ac350db550001b4,2025-12-08,Unified,Games,160580,31341,0.242504,2625394.1,91620.97,0.03616,3377942.0,98292.0,0.02997,Strategy,Real-Time Strategy,2012/11/15,14133389,95592467,$77118135,$679760233,Inactive (< last 28 Days)
Rope City Gangster Open World,68006129b12311f58bfbed51,Golden Guns Studio,5ec6d264b63ba350efe43658,2025-12-08,Unified,Games,159065,92434,1.387252,0.0,0.0,,39917.0,16281.0,0.688822,Action,Action Sandbox,2025/04/21,62471,4845592,$0,$0,
Hills of Steel,593f058e0211a65d7900053f,Supercharge Mobile,62b36b4f712f470445e0628c,2025-12-08,Unified,Games,157987,94012,1.469512,5703.84,474.91,0.090824,68654.0,14845.0,0.275883,Action,Artillery Shooter,2017/08/18,1572489,92341053,$1467515,$4033130,Active
Gangster Mafia City Crime 3D,689c5f1227e2c1242a6bde03,Gaming Switch,61c163d7647c9b43f3963d22,2025-12-08,Unified,Games,157503,22904,0.170165,0.0,0.0,,49151.0,-4166.0,-0.078136,Action,Action Sandbox,2025/11/10,7393,1650456,$0,$0,
Silent Castle: Survive,6423dcee2932e814363cd1f2,Harvest Star Game,66b6dc7c328df0d3d1900981,2025-12-08,Unified,Games,156865,-16077,-0.092962,16528.43,-121.64,-0.007306,547446.0,-1787.0,-0.003254,Strategy,Tower Defense,2022/07/29,2854199,23143314,$1159909,$2440255,Active
Lands of Jail,66ea6074d5bd69b363a04011,IYAGAMES,5de97ca05c6ace45d33e25f8,2025-12-08,Unified,Games,155062,-41094,-0.209497,1861810.92,-95437.82,-0.048761,634511.0,-13904.0,-0.021443,Strategy,4X Strategy,2025/03/10,2068552,14460403,$21325139,$71158796,Active
High Seas Hero,6723f294023af58a63f3ff06,Century Games,620d3b8db3ae27635539cde2,2025-12-08,Unified,Games,155061,-27307,-0.149736,369211.89,-25120.57,-0.063704,108581.0,-1806.0,-0.016361,RPG,Idle RPG,2024/10/31,1922947,6169066,$9958829,$16083394,Active
Gangster Game Crime City 3D,65acc4b7bca872509d9c26a8,Outplay Games,65812adfe47cb16d750fc2dc,2025-12-08,Unified,Games,151318,-15241,-0.091505,0.0,0.0,,54118.0,-1197.0,-0.02164,Action,Action Sandbox,2024/10/16,1932,2382692,$0,$0,
Idle Office Tycoon-Money game,6257ea0feb14d572b881101f,Warrior Game,6268480d0be28608f7a0f046,2025-12-08,Unified,Games,150255,-7767,-0.049151,38060.33,-4540.92,-0.106591,155565.0,-19849.0,-0.113155,Simulation,Idler,2022/03/04,5742682,63251177,$15375926,$36762857,Active
SimCity BuildIt,55c52ff602ac64f9c0002dbe,Electronic Arts,56289c8802ac6486a700139c,2025-12-08,Unified,Games,148868,37921,0.341794,657202.81,205780.19,0.455848,432554.0,10255.0,0.024284,Simulation,Tycoon / Crafting,2014/10/13,33077667,213309112,$248447184,$548227616,Inactive (< last 28 Days)
MA 3 – President Simulator,68a7b8d5df3903319ab9e64e,Oxiwyle,58266fdf7556e527c90026cd,2025-12-08,Unified,Games,148626,-45707,-0.235199,13713.8,2635.41,0.237887,46158.0,-7698.0,-0.142937,Strategy,Other Strategy,2025/11/17,25864,1265907,$12914,$138311,
SpongeBob: Krusty Cook-Off,5dc3b30d6ac0a55dc8471e7d,Tilting Point,5a7b6504b39ede16a53fc25b,2025-12-08,Unified,Games,148243,2322,0.015913,10965.65,736.62,0.072013,117525.0,4382.0,0.03873,Simulation,Time Management,2019/11/12,14816230,91638030,$12529707,$17104654,Active
Riot Mobile,56d6718bf70081695900008d,Tencent,5614b2f53f07e2077c000059,2025-12-08,Unified,Games,144067,-2379,-0.016245,0.0,0.0,,321422.0,4306.0,0.013579,,,2016/02/23,3294935,29879969,$0,$0,
